"gene","clade","n_sites","mean_score","conserved_sites","accelerated_sites","pct_conserved","pct_accelerated"
"OG0088793_allintron","C",387,-1.28331283896608,0,231,0,59.6899224806202
"OG0088793_allintron","D",387,0.0211165243099521,0,2,0,0.516795865633075
"OG0088793_allintron","E",387,0.0478952443871993,0,1,0,0.258397932816537
"OG0088793_allintron","Outgroup",387,-0.00817391856775553,0,1,0,0.258397932816537
"OG0089249_allintron","A1",678,-0.325214999762682,0,89,0,13.1268436578171
"OG0089249_allintron","A2",678,-0.194562853342247,0,30,0,4.42477876106195
"OG0089249_allintron","B",678,-0.00334153949118471,0,5,0,0.737463126843658
"OG0089249_allintron","C",678,-0.646704991492682,0,192,0,28.3185840707965
"OG0089249_allintron","D",678,0.0223866738754518,0,3,0,0.442477876106195
"OG0089249_allintron","E",678,0.013224273494417,0,2,0,0.294985250737463
"OG0089249_allintron","Outgroup",678,-0.0311365037833363,0,10,0,1.47492625368732
"OG0089281_allintron","A1",459,0.00907971668341379,0,2,0,0.435729847494553
"OG0089281_allintron","A2",459,-1.50632667507065,0,324,0,70.5882352941177
"OG0089281_allintron","B",459,0.13696220461148,0,1,0,0.217864923747277
"OG0089281_allintron","C",459,0.0694045784035476,0,6,0,1.30718954248366
"OG0089281_allintron","D",459,0.153807918690106,0,2,0,0.435729847494553
"OG0089281_allintron","E",459,0.0917105409876833,0,3,0,0.65359477124183
"OG0089281_allintron","Outgroup",459,-0.427979770556447,0,148,0,32.244008714597
"OG0089312_allintron","A1",669,-0.00335706506748165,0,1,0,0.149476831091181
"OG0089312_allintron","A2",669,0.0177923550137804,0,5,0,0.747384155455904
"OG0089312_allintron","B",669,-0.277219300756151,0,156,0,23.3183856502242
"OG0089312_allintron","C",669,0.0862111796236298,0,4,0,0.597907324364723
"OG0089312_allintron","D",669,0.168655470047079,0,1,0,0.149476831091181
"OG0089312_allintron","E",669,0.090134984406729,0,4,0,0.597907324364723
"OG0089312_allintron","Outgroup",669,-0.81922619435844,0,256,0,38.2660687593423
"OG0089595_allintron","A1",444,0.0270840245213249,0,0,0,0
"OG0089595_allintron","A2",444,0.0624967169368377,0,0,0,0
"OG0089595_allintron","B",444,-0.364756615959509,0,79,0,17.7927927927928
"OG0089595_allintron","C",444,0.109887870521103,0,1,0,0.225225225225225
"OG0089595_allintron","D",444,0.0824592754353154,0,0,0,0
"OG0089595_allintron","E",444,0.0696042649694956,0,1,0,0.225225225225225
"OG0089595_allintron","Outgroup",444,0.129360650130482,0,1,0,0.225225225225225
"OG0089908i_allintron","A1",1434,-0.00532553659223833,0,19,0,1.32496513249651
"OG0089908i_allintron","A2",1434,0.0674166323401278,0,1,0,0.0697350069735007
"OG0089908i_allintron","B",1434,-0.18283955535703,0,127,0,8.85634588563459
"OG0089908i_allintron","C",1434,0.0143944398365516,0,11,0,0.767085076708508
"OG0089908i_allintron","D",1434,0.0320909495233724,0,30,0,2.09205020920502
"OG0089908i_allintron","E",1434,-0.203536284485909,0,86,0,5.99721059972106
"OG0089908i_allintron","Outgroup",1434,-0.242122902356602,0,53,0,3.69595536959554
"OG0090125_allintron","A1",690,0.0207192711836751,0,1,0,0.144927536231884
"OG0090125_allintron","A2",690,0.0529364923340417,0,2,0,0.289855072463768
"OG0090125_allintron","B",690,0.143663918682978,0,2,0,0.289855072463768
"OG0090125_allintron","C",690,0.103390529762379,0,1,0,0.144927536231884
"OG0090125_allintron","D",690,0.190130617523459,0,2,0,0.289855072463768
"OG0090125_allintron","E",690,-1.04513734595671,0,448,0,64.9275362318841
"OG0090125_allintron","Outgroup",690,0.104285799942707,0,0,0,0
"OG0090148_allintron","A1",906,-0.00991613401406406,0,5,0,0.551876379690949
"OG0090148_allintron","A2",906,-0.00700740033305218,0,5,0,0.551876379690949
"OG0090148_allintron","B",906,0.00969034732970704,0,4,0,0.441501103752759
"OG0090148_allintron","C",906,0.00162003456906644,0,4,0,0.441501103752759
"OG0090148_allintron","D",906,0.0136275027676676,0,2,0,0.22075055187638
"OG0090148_allintron","E",906,0.00948553503109192,0,1,0,0.11037527593819
"OG0090148_allintron","Outgroup",906,0.00942211097507564,0,1,0,0.11037527593819
"OG0090450_allintron","A1",573,-0.00990389791024305,0,4,0,0.698080279232112
"OG0090450_allintron","A2",573,0.0016108100467491,0,7,0,1.2216404886562
"OG0090450_allintron","B",573,0.0674590192177464,0,5,0,0.87260034904014
"OG0090450_allintron","C",573,0.0314079556668662,0,4,0,0.698080279232112
"OG0090450_allintron","D",573,-0.0350231226080845,0,32,0,5.58464223385689
"OG0090450_allintron","E",573,0.061993521425757,0,0,0,0
"OG0090450_allintron","Outgroup",573,0.0402729596996344,0,0,0,0
"OG0090487_allintron","A1",801,0.0311456717831531,0,0,0,0
"OG0090487_allintron","A2",801,-0.234392862209052,0,56,0,6.99126092384519
"OG0090487_allintron","B",801,-0.409252258841129,0,34,0,4.24469413233458
"OG0090487_allintron","C",801,-0.56858682076305,0,135,0,16.8539325842697
"OG0090487_allintron","D",801,-0.272944086835976,0,4,0,0.499375780274657
"OG0090487_allintron","E",801,-0.0543877057890719,0,6,0,0.749063670411985
"OG0090487_allintron","Outgroup",801,-0.301962979042396,0,5,0,0.624219725343321
"OG0090698_allintron","A1",702,-0.19044050565279,0,32,0,4.55840455840456
"OG0090698_allintron","A2",702,0.0138037235395993,0,3,0,0.427350427350427
"OG0090698_allintron","B",702,-0.44067492519704,0,144,0,20.5128205128205
"OG0090698_allintron","C",702,0.0882099230359404,0,0,0,0
"OG0090698_allintron","D",702,0.0944830224399116,0,0,0,0
"OG0090698_allintron","E",702,0.0229017038881654,0,1,0,0.142450142450142
"OG0090698_allintron","Outgroup",702,0.0701761381544133,0,1,0,0.142450142450142
"OG0090864_allintron","A1",3381,0.00973503929950826,0,7,0,0.20703933747412
"OG0090864_allintron","A2",3381,0.0226286632400614,0,14,0,0.41407867494824
"OG0090864_allintron","B",3381,0.0560898388765722,0,2,0,0.0591540964211772
"OG0090864_allintron","C",3381,0.0927835938879076,0,5,0,0.147885241052943
"OG0090864_allintron","D",3381,0.171597634185001,0,0,0,0
"OG0090864_allintron","E",3381,-0.0544885877610356,0,56,0,1.65631469979296
"OG0090864_allintron","Outgroup",3381,0.08634350514442,0,2,0,0.0591540964211772
"OG0091065_allintron","A1",1263,-0.0131693598095858,0,17,0,1.34600158353127
"OG0091065_allintron","A2",1263,-0.0115042115325772,0,14,0,1.10847189231987
"OG0091065_allintron","B",1263,0.110048650228976,0,3,0,0.237529691211401
"OG0091065_allintron","C",1263,0.0185417506320084,0,6,0,0.475059382422803
"OG0091065_allintron","D",1263,-0.00936983763299614,0,35,0,2.77117973079968
"OG0091065_allintron","E",1263,0.0756122871905413,0,8,0,0.63341250989707
"OG0091065_allintron","Outgroup",1263,0.0507480810085466,0,8,0,0.63341250989707
"OG0091281_allintron","A1",558,0.0226006957299906,0,0,0,0
"OG0091281_allintron","A2",558,0.0465121523561796,0,0,0,0
"OG0091281_allintron","B",558,0.110623038949718,0,1,0,0.17921146953405
"OG0091281_allintron","C",558,0.0764275761762961,0,2,0,0.3584229390681
"OG0091281_allintron","D",558,0.147836906245825,0,3,0,0.537634408602151
"OG0091281_allintron","E",558,0.0742523934427257,0,2,0,0.3584229390681
"OG0091281_allintron","Outgroup",558,0.0861397048359094,0,4,0,0.716845878136201
"OG0093049_allintron","A1",1467,0.0295911158589546,0,3,0,0.204498977505112
"OG0093049_allintron","A2",1467,0.0636619010587354,0,2,0,0.136332651670075
"OG0093049_allintron","B",1467,0.200597975108479,0,0,0,0
"OG0093049_allintron","C",1467,0.0970348441742281,0,2,0,0.136332651670075
"OG0093049_allintron","D",1467,0.22258192907206,0,2,0,0.136332651670075
"OG0093049_allintron","E",1467,-0.336046800462227,0,230,0,15.6782549420586
"OG0093049_allintron","Outgroup",1467,-0.328263826290164,0,120,0,8.1799591002045
"OG0093635b_allintron","A1",1218,0.00313431856199862,0,0,0,0
"OG0093635b_allintron","A2",1218,0.00208671370161815,0,3,0,0.246305418719212
"OG0093635b_allintron","B",1218,0.0179289908128284,0,6,0,0.492610837438424
"OG0093635b_allintron","C",1218,-0.0038438127124202,0,13,0,1.06732348111658
"OG0093635b_allintron","D",1218,0.0246865337231263,0,4,0,0.328407224958949
"OG0093635b_allintron","E",1218,0.00188001415070295,0,4,0,0.328407224958949
"OG0093635b_allintron","Outgroup",1218,0.0036878916591092,0,8,0,0.656814449917898
"OG0094208_allintron","A1",813,-0.385560702504847,0,196,0,24.1082410824108
"OG0094208_allintron","A2",813,-0.130355020465824,0,43,0,5.28905289052891
"OG0094208_allintron","B",813,-0.854323692696825,0,322,0,39.6063960639606
"OG0094208_allintron","C",813,0.013137561645273,0,16,0,1.9680196801968
"OG0094208_allintron","D",813,0.130428329560224,0,4,0,0.4920049200492
"OG0094208_allintron","E",813,0.0803503414352027,0,1,0,0.1230012300123
"OG0094208_allintron","Outgroup",813,0.0803724279741791,0,2,0,0.2460024600246
"OG0094709_allintron","A1",1089,0.025818425234711,0,0,0,0
"OG0094709_allintron","A2",1089,0.0605675449140702,0,1,0,0.0918273645546373
"OG0094709_allintron","B",1089,0.190422112707539,0,3,0,0.275482093663912
"OG0094709_allintron","C",1089,-0.341567483206845,0,179,0,16.4370982552801
"OG0094709_allintron","D",1089,0.159393819343022,0,9,0,0.826446280991736
"OG0094709_allintron","E",1089,0.0871957799604592,0,5,0,0.459136822773186
"OG0094709_allintron","Outgroup",1089,0.108479508140284,0,7,0,0.642791551882461
"OG0094833_allintron","A1",921,0.00879837394589213,0,0,0,0
"OG0094833_allintron","A2",921,0.0126933169382453,0,1,0,0.1085776330076
"OG0094833_allintron","B",921,0.0398734247158513,0,2,0,0.217155266015201
"OG0094833_allintron","C",921,0.00373466351852496,0,10,0,1.085776330076
"OG0094833_allintron","D",921,0.0390363209667585,0,10,0,1.085776330076
"OG0094833_allintron","E",921,0.00596676774527044,0,13,0,1.41150922909881
"OG0094833_allintron","Outgroup",921,0.0240102647043336,0,7,0,0.760043431053203
